"","event","host_city","host_country","year","round","participant_name","song","participant_country","running_order","total_points","rank_ordinal","rank","qualified","winner","participant_link","event_link"
"479","Vienna 2015","Vienna","Austria","2015","Second Semi-Final","Elnur Huseynov","Hour Of The Wolf","Azerbaijan",11,53,"10th",10,TRUE,TRUE,"https://eurovision.tv/participant/elnur-huseynov","https://eurovision.tv/event/vienna-2015"
"480","Vienna 2015","Vienna","Austria","2015","Second Semi-Final","Mu00f8rland u0026 Debrah Scarlett","A Monster Like Me","Norway",6,123,"4th",4,TRUE,TRUE,"https://eurovision.tv/participant/moerland-debrah-scarlett","https://eurovision.tv/event/vienna-2015"
"481","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Can-Linn (featuring Kasey Smith)","Heartbeat","Ireland",9,35,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/can-linn-featuring-kasey-smith","https://eurovision.tv/event/copenhagen-2014"
"482","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Tijana","To the Sky","North Macedonia",11,33,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/tijana","https://eurovision.tv/event/copenhagen-2014"
"483","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Vilija Matau010diu016bnaitu0117","Attention","Lithuania",7,36,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/vilija-mataciunaite","https://eurovision.tv/event/copenhagen-2014"
"484","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","The Shin and Mariko","Three Minutes to Earth","Georgia",4,15,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/the-shin-and-mariko","https://eurovision.tv/event/copenhagen-2014"
"485","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Mei Finegold","Same Heart","Israel",2,19,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/mei-finegold","https://eurovision.tv/event/copenhagen-2014"
"486","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Freaky Fortune feat. RiskyKidd","Rise Up","Greece",13,74,"7th",7,TRUE,TRUE,"https://eurovision.tv/participant/freaky-fortune-feat-riskykidd","https://eurovision.tv/event/copenhagen-2014"
"487","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Sebalter","Hunter Of Stars","Switzerland",12,92,"4th",4,TRUE,TRUE,"https://eurovision.tv/participant/sebalter","https://eurovision.tv/event/copenhagen-2014"
"488","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Teo","Cheesecake","Belarus",10,87,"5th",5,TRUE,TRUE,"https://eurovision.tv/participant/teo","https://eurovision.tv/event/copenhagen-2014"
"489","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Tinkara Kovau010d","Round and round","Slovenia",14,52,"10th",10,TRUE,TRUE,"https://eurovision.tv/participant/tinkara-kovac","https://eurovision.tv/event/copenhagen-2014"
"490","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Paula Seling u0026 OVI","Miracle","Romania",15,125,"2nd",2,TRUE,TRUE,"https://eurovision.tv/participant/paula-seling-ovi-1","https://eurovision.tv/event/copenhagen-2014"
"491","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Softengine","Something Better","Finland",8,97,"3rd",3,TRUE,TRUE,"https://eurovision.tv/participant/softengine","https://eurovision.tv/event/copenhagen-2014"
"492","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Firelight","Coming Home","Malta",1,63,"9th",9,TRUE,TRUE,"https://eurovision.tv/participant/firelight","https://eurovision.tv/event/copenhagen-2014"
"493","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Donatan u0026 Cleo","My Su0142owianie - We Are Slavic","Poland",5,70,"8th",8,TRUE,TRUE,"https://eurovision.tv/participant/donatan-cleo","https://eurovision.tv/event/copenhagen-2014"
"494","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Conchita Wurst","Rise Like a Phoenix","Austria",6,169,"1st",1,TRUE,TRUE,"https://eurovision.tv/participant/conchita-wurst","https://eurovision.tv/event/copenhagen-2014"
"495","Copenhagen 2014","Copenhagen","Denmark","2014","Second Semi-Final","Carl Espen","Silent Storm","Norway",3,77,"6th",6,TRUE,TRUE,"https://eurovision.tv/participant/carl-espen","https://eurovision.tv/event/copenhagen-2014"
"496","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Elitsa Todorova, Stoyan Yankulov","Samo Shampioni (Only Champions)","Bulgaria",7,45,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/elitsa-todorova-stoyan-yankulov-1","https://eurovision.tv/event/malmo-2013"
"497","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Esma u0026 Lozano","Pred Da Se Razdeni","North Macedonia",3,28,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/esma-lozano","https://eurovision.tv/event/malmo-2013"
"498","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Valentina Monetta","Crisalide (Vola)","San Marino",2,47,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/valentina-monetta-1","https://eurovision.tv/event/malmo-2013"
"499","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Takasa","You And Me","Switzerland",16,41,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/takasa","https://eurovision.tv/event/malmo-2013"
"500","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Adrian Lulgjuraj u0026 Bledar Sejko","Identitet","Albania",14,31,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/adrian-lulgjuraj-bledar-sejko","https://eurovision.tv/event/malmo-2013"
"501","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","PeR","Here We Go","Latvia",1,13,"17th",17,FALSE,FALSE,"https://eurovision.tv/participant/per","https://eurovision.tv/event/malmo-2013"
"502","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Moran Mazor","Rak Bishvilo","Israel",10,40,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/moran-mazor","https://eurovision.tv/event/malmo-2013"
"503","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Dorians","Lonely Planet","Armenia",11,69,"7th",7,TRUE,TRUE,"https://eurovision.tv/participant/dorians","https://eurovision.tv/event/malmo-2013"
"504","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","ByeAlex","Kedvesem (Zoohacker Remix)","Hungary",12,66,"8th",8,TRUE,TRUE,"https://eurovision.tv/participant/byealex","https://eurovision.tv/event/malmo-2013"
"505","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Krista Siegfrids","Marry Me","Finland",5,64,"9th",9,TRUE,TRUE,"https://eurovision.tv/participant/krista-siegfrids","https://eurovision.tv/event/malmo-2013"
"506","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Cezar","Itu0027s My Life","Romania",17,83,"5th",5,TRUE,TRUE,"https://eurovision.tv/participant/cezar","https://eurovision.tv/event/malmo-2013"
"507","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Nodi Tatishvili u0026 Sophie Gelovani","Waterfall","Georgia",15,63,"10th",10,TRUE,TRUE,"https://eurovision.tv/participant/nodi-tatishvili-sophie-gelovani","https://eurovision.tv/event/malmo-2013"
"508","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Farid Mammadov","Hold Me","Azerbaijan",4,139,"1st",1,TRUE,TRUE,"https://eurovision.tv/participant/farid-mammadov","https://eurovision.tv/event/malmo-2013"
"509","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Margaret Berger","I Feed You My Love","Norway",13,120,"3rd",3,TRUE,TRUE,"https://eurovision.tv/participant/margaret-berger","https://eurovision.tv/event/malmo-2013"
"510","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Gianluca","Tomorrow","Malta",6,118,"4th",4,TRUE,TRUE,"https://eurovision.tv/participant/gianluca","https://eurovision.tv/event/malmo-2013"
"511","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Eythor Ingi","u00c9g u00c1 Lu00edf","Iceland",8,72,"6th",6,TRUE,TRUE,"https://eurovision.tv/participant/eythor-ingi","https://eurovision.tv/event/malmo-2013"
"512","Malmö 2013","Malmö","Sweden","2013","Second Semi-Final","Koza Mostra feat. Agathon Iakovidis","Alcohol Is Free","Greece",9,121,"2nd",2,TRUE,TRUE,"https://eurovision.tv/participant/koza-mostra-feat-agathon-iakovidis","https://eurovision.tv/event/malmo-2013"
"513","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Sofi Marinova","Love Unlimited","Bulgaria",8,45,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/sofi-marinova","https://eurovision.tv/event/baku-2012"
"514","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Nina Badriu0107","Nebo","Croatia",10,42,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/nina-badric","https://eurovision.tv/event/baku-2012"
"515","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Max Jason Mai","Donu0027t Close Your Eyes","Slovakia",15,22,"18th",18,FALSE,FALSE,"https://eurovision.tv/participant/max-jason-mai","https://eurovision.tv/event/baku-2012"
"516","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Litesound","We Are The Heroes","Belarus",5,35,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/litesound","https://eurovision.tv/event/baku-2012"
"517","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Eva Boto","Verjamem","Slovenia",9,31,"17th",17,FALSE,FALSE,"https://eurovision.tv/participant/eva-boto","https://eurovision.tv/event/baku-2012"
"518","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Filipa Sousa","Vida Minha","Portugal",6,39,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/filipa-sousa","https://eurovision.tv/event/baku-2012"
"519","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Joan Franka","You And Me","Netherlands",3,35,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/joan-franka","https://eurovision.tv/event/baku-2012"
"520","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Anri Jokhadze","Iu0027m A Joker","Georgia",12,36,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/anri-jokhadze","https://eurovision.tv/event/baku-2012"
"521","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Maya Sar","Korake Ti Znam","Bosnia u0026 Herzegovina",17,77,"6th",6,TRUE,TRUE,"https://eurovision.tv/participant/maya-sar","https://eurovision.tv/event/baku-2012"
"522","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Donny Montell","Love Is Blind","Lithuania",18,104,"3rd",3,TRUE,TRUE,"https://eurovision.tv/participant/donny-montell","https://eurovision.tv/event/baku-2012"
"523","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Gaitana","Be My Guest","Ukraine",7,64,"8th",8,TRUE,TRUE,"https://eurovision.tv/participant/gaitana","https://eurovision.tv/event/baku-2012"
"524","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Tooji","Stay","Norway",16,45,"10th",10,TRUE,TRUE,"https://eurovision.tv/participant/tooji","https://eurovision.tv/event/baku-2012"
"525","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Kurt Calleja","This Is The Night","Malta",4,70,"7th",7,TRUE,TRUE,"https://eurovision.tv/participant/kurt-calleja","https://eurovision.tv/event/baku-2012"
"526","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Can Bonomo","Love Me Back","Turkey",13,80,"5th",5,TRUE,TRUE,"https://eurovision.tv/participant/can-bonomo","https://eurovision.tv/event/baku-2012"
"527","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Ott Lepland","Kuula","Estonia",14,100,"4th",4,TRUE,TRUE,"https://eurovision.tv/participant/ott-lepland","https://eurovision.tv/event/baku-2012"
"528","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Kaliopi","Crno I Belo","North Macedonia",2,53,"9th",9,TRUE,TRUE,"https://eurovision.tv/participant/kaliopi","https://eurovision.tv/event/baku-2012"
"529","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","Loreen","Euphoria","Sweden",11,181,"1st",1,TRUE,TRUE,"https://eurovision.tv/participant/loreen","https://eurovision.tv/event/baku-2012"
"530","Baku 2012","Baku","Azerbaijan","2012","Second Semi-Final","u017deljko Joksimoviu0107","Nije Ljubav Stvar","Serbia",1,159,"2nd",2,TRUE,TRUE,"https://eurovision.tv/participant/zeljko-joksimovic-1","https://eurovision.tv/event/baku-2012"
"531","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Witloof Bay","With Love Baby","Belgium",4,53,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/witloof-bay","https://eurovision.tv/event/dusseldorf-2011"
"532","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Christos Mylordos","San Aggelos Su2019Agapisa","Cyprus",9,16,"18th",18,FALSE,FALSE,"https://eurovision.tv/participant/christos-mylordos","https://eurovision.tv/event/dusseldorf-2011"
"533","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","TWiiNS","Iu0027m Still Alive","Slovakia",5,48,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/twiins","https://eurovision.tv/event/dusseldorf-2011"
"534","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","3JS","Never Alone","Netherlands",3,13,"19th",19,FALSE,FALSE,"https://eurovision.tv/participant/3js","https://eurovision.tv/event/dusseldorf-2011"
"535","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Anastasiya Vinnikova","I Love Belarus","Belarus",16,45,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/anastasiya-vinnikova","https://eurovision.tv/event/dusseldorf-2011"
"536","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Poli Genova","Na Inat","Bulgaria",10,48,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/poli-genova","https://eurovision.tv/event/dusseldorf-2011"
"537","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Vlatko Ilievski","Rusinka","North Macedonia",11,36,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/vlatko-ilievski","https://eurovision.tv/event/dusseldorf-2011"
"538","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Dana International","Ding Dong","Israel",12,38,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/dana-international-1","https://eurovision.tv/event/dusseldorf-2011"
"539","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Musiqq","Angel In Disguise","Latvia",17,25,"17th",17,FALSE,FALSE,"https://eurovision.tv/participant/musiqq","https://eurovision.tv/event/dusseldorf-2011"
"540","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Nadine Beiler","The Secret Is Love","Austria",2,69,"7th",7,TRUE,TRUE,"https://eurovision.tv/participant/nadine-beiler","https://eurovision.tv/event/dusseldorf-2011"
"541","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Dino Merlin","Love In Rewind","Bosnia u0026 Herzegovina",1,109,"5th",5,TRUE,TRUE,"https://eurovision.tv/participant/dino-merlin","https://eurovision.tv/event/dusseldorf-2011"
"542","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Zdob u0219i Zdub","So Lucky","Moldova",7,54,"10th",10,TRUE,TRUE,"https://eurovision.tv/participant/zdob-si-zdub-1","https://eurovision.tv/event/dusseldorf-2011"
"543","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Eric Saade","Popular","Sweden",8,155,"1st",1,TRUE,TRUE,"https://eurovision.tv/participant/eric-saade","https://eurovision.tv/event/dusseldorf-2011"
"544","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Mika Newton","Angel","Ukraine",6,81,"6th",6,TRUE,TRUE,"https://eurovision.tv/participant/mika-newton","https://eurovision.tv/event/dusseldorf-2011"
"545","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","A Friend In London","New Tomorrow","Denmark",18,135,"2nd",2,TRUE,TRUE,"https://eurovision.tv/participant/a-friend-in-london","https://eurovision.tv/event/dusseldorf-2011"
"546","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Getter Jaani","Rockefeller Street","Estonia",15,60,"9th",9,TRUE,TRUE,"https://eurovision.tv/participant/getter-jaani","https://eurovision.tv/event/dusseldorf-2011"
"547","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Jedward","Lipstick","Ireland",19,68,"8th",8,TRUE,TRUE,"https://eurovision.tv/participant/jedward","https://eurovision.tv/event/dusseldorf-2011"
"548","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Hotel FM","Change","Romania",14,111,"4th",4,TRUE,TRUE,"https://eurovision.tv/participant/hotel-fm","https://eurovision.tv/event/dusseldorf-2011"
"549","Düsseldorf 2011","Düsseldorf","Germany","2011","Second Semi-Final","Maja Keuc","No One","Slovenia",13,112,"3rd",3,TRUE,TRUE,"https://eurovision.tv/participant/maja-keuc","https://eurovision.tv/event/dusseldorf-2011"
"550","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Feminnem","Lako Je Sve","Croatia",15,33,"13th",13,FALSE,FALSE,"https://eurovision.tv/participant/feminnem-1","https://eurovision.tv/event/oslo-2010"
"551","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Miro","Angel Si Ti","Bulgaria",13,19,"15th",15,FALSE,FALSE,"https://eurovision.tv/participant/miro","https://eurovision.tv/event/oslo-2010"
"552","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Sieneke","Ik Ben Verliefd (Sha-la-lie)","Netherlands",9,29,"14th",14,FALSE,FALSE,"https://eurovision.tv/participant/sieneke","https://eurovision.tv/event/oslo-2010"
"553","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Anna Bergendahl","This Is My Life","Sweden",6,62,"11th",11,FALSE,FALSE,"https://eurovision.tv/participant/anna-bergendahl","https://eurovision.tv/event/oslo-2010"
"554","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Ansambel u017dlindra u0026 Kalamari","Narodnozabavni Rock","Slovenia",11,6,"16th",16,FALSE,FALSE,"https://eurovision.tv/participant/ansambel-zlindra-kalamari","https://eurovision.tv/event/oslo-2010"
"555","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","InCulto","Eastern European Funk","Lithuania",1,44,"12th",12,FALSE,FALSE,"https://eurovision.tv/participant/inculto","https://eurovision.tv/event/oslo-2010"
"556","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Michael von der Heide","Il Pleut de Lu0027Or","Switzerland",5,2,"17th",17,FALSE,FALSE,"https://eurovision.tv/participant/michael-von-der-heide","https://eurovision.tv/event/oslo-2010"
"557","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Eva Rivas","Apricot Stone","Armenia",2,83,"6th",6,TRUE,TRUE,"https://eurovision.tv/participant/eva-rivas","https://eurovision.tv/event/oslo-2010"
"558","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Harel Skaat","Milim","Israel",3,71,"8th",8,TRUE,TRUE,"https://eurovision.tv/participant/harel-skaat","https://eurovision.tv/event/oslo-2010"
"559","Oslo 2010","Oslo","Norway","2010","Second Semi-Final","Paula Seling u0026 Ovi","Playing With Fire","Romania",10,104,"4th",4,TRUE,TRUE,"https://eurovision.tv/participant/paula-seling-ovi","https://eurovision.tv/event/oslo-2010"
